iter	Passed	Remaining
3227	26766	56152
3228	26774	56144
3229	26783	56137
3230	26791	56128
3231	26799	56120
3232	26807	56111
3233	26815	56102
3234	26824	56094
3235	26832	56085
3236	26840	56076
3237	26848	56068
3238	26856	56059
3239	26864	56050
3240	26872	56041
3241	26880	56032
3242	26888	56023
3243	26896	56014
3244	26904	56005
3245	26912	55996
3246	26920	55988
3247	26928	55978
3248	26936	55970
3249	26944	55960
3250	26952	55952
3251	26960	55943
3252	26968	55934
3253	26976	55925
3254	26984	55916
3255	26991	55907
3256	27000	55898
3257	27007	55889
3258	27016	55880
3259	27024	55872
3260	27033	55865
3261	27043	55860
3262	27053	55856
3263	27064	55853
3264	27073	55846
3265	27083	55842
3266	27093	55838
3267	27103	55833
3268	27113	55827
3269	27122	55821
3270	27133	55817
3271	27140	55808
3272	27149	55800
3273	27157	55792
3274	27166	55784
3275	27174	55775
3276	27182	55767
3277	27190	55758
3278	27198	55749
3279	27207	55741
3280	27215	55733
3281	27224	55725
3282	27232	55717
3283	27240	55708
3284	27248	55699
3285	27256	55690
3286	27265	55684
3287	27275	55679
3288	27284	55671
3289	27292	55663
3290	27300	55654
3291	27308	55645
3292	27316	55636
3293	27324	55628
3294	27333	55620
3295	27341	55611
3296	27349	55602
3297	27357	55594
3298	27365	55585
3299	27373	55577
3300	27382	55568
3301	27390	55560
3302	27398	55551
3303	27406	55543
3304	27414	55534
3305	27422	55525
3306	27430	55516
3307	27438	55508
3308	27446	55498
3309	27454	55490
3310	27462	55481
3311	27471	55473
3312	27479	55464
3313	27486	55454
3314	27495	55446
3315	27503	55437
3316	27511	55429
3317	27519	55421
3318	27528	55413
3319	27536	55403
3320	27544	55395
3321	27552	55387
3322	27560	55378
3323	27568	55370
3324	27577	55361
3325	27585	55352
3326	27593	55343
3327	27601	55335
3328	27609	55327
3329	27617	55317
3330	27625	55309
3331	27634	55301
3332	27642	55293
3333	27650	55284
3334	27658	55275
3335	27666	55266
3336	27674	55257
3337	27682	55248
3338	27690	55240
3339	27699	55232
3340	27707	55223
3341	27715	55215
3342	27723	55206
3343	27731	55197
3344	27739	55189
3345	27747	55180
3346	27756	55172
3347	27764	55163
3348	27773	55156
3349	27781	55147
3350	27789	55138
3351	27797	55130
3352	27805	55121
3353	27813	55112
3354	27821	55103
3355	27829	55094
3356	27837	55086
3357	27845	55077
3358	27853	55069
3359	27861	55060
3360	27870	55052
3361	27878	55044
3362	27886	55035
3363	27894	55026
3364	27903	55018
3365	27911	55009
3366	27919	55001
3367	27927	54992
3368	27935	54983
3369	27943	54974
3370	27951	54966
3371	27959	54957
3372	27967	54948
3373	27976	54940
3374	27984	54931
3375	27992	54923
3376	28000	54915
3377	28008	54906
3378	28016	54897
3379	28025	54889
3380	28033	54880
3381	28041	54872
3382	28049	54864
3383	28058	54856
3384	28066	54847
3385	28074	54839
3386	28083	54831
3387	28091	54822
3388	28099	54813
3389	28107	54804
3390	28115	54796
3391	28123	54788
3392	28132	54780
3393	28140	54771
3394	28148	54763
3395	28156	54754
3396	28164	54746
3397	28173	54737
3398	28181	54729
3399	28189	54720
3400	28198	54714
3401	28206	54705
3402	28214	54696
3403	28222	54688
3404	28231	54679
3405	28239	54671
3406	28247	54662
3407	28255	54653
3408	28263	54644
3409	28271	54636
3410	28279	54627
3411	28288	54619
3412	28296	54612
3413	28304	54603
3414	28312	54594
3415	28321	54586
3416	28329	54577
3417	28337	54568
3418	28345	54559
3419	28353	54551
3420	28361	54542
3421	28369	54534
3422	28377	54525
3423	28386	54517
3424	28394	54508
3425	28402	54500
3426	28410	54491
3427	28419	54483
3428	28427	54475
3429	28435	54466
3430	28443	54457
3431	28451	54448
3432	28459	54439
3433	28467	54430
3434	28475	54422
3435	28483	54413
3436	28491	54404
3437	28499	54396
3438	28507	54387
3439	28515	54378
3440	28524	54370
3441	28532	54361
3442	28539	54352
3443	28548	54344
3444	28555	54334
3445	28564	54326
3446	28572	54318
3447	28580	54309
3448	28588	54300
3449	28596	54292
3450	28605	54284
3451	28613	54276
3452	28621	54268
3453	28629	54259
3454	28638	54251
3455	28646	54243
3456	28655	54234
3457	28663	54226
3458	28671	54218
3459	28679	54210
3460	28688	54201
3461	28696	54192
3462	28704	54184
3463	28712	54175
3464	28720	54167
3465	28728	54158
3466	28736	54149
3467	28744	54141
3468	28753	54132
3469	28761	54124
3470	28769	54116
3471	28777	54107
3472	28785	54098
3473	28793	54090
3474	28801	54081
3475	28810	54073
3476	28818	54064
3477	28826	54055
3478	28834	54046
3479	28842	54038
3480	28850	54029
3481	28858	54020
3482	28866	54012
3483	28874	54003
3484	28882	53994
3485	28891	53986
3486	28899	53978
3487	28907	53969
3488	28916	53961
3489	28924	53954
3490	28932	53945
3491	28940	53936
3492	28948	53928
3493	28957	53919
3494	28965	53911
3495	28973	53902
3496	28981	53893
3497	28989	53885
3498	28997	53876
3499	29005	53867
3500	29014	53860
3501	29022	53851
3502	29030	53843
3503	29039	53834
3504	29047	53826
3505	29055	53817
3506	29063	53810
3507	29071	53801
3508	29079	53792
3509	29088	53784
3510	29096	53775
3511	29104	53767
3512	29113	53759
3513	29121	53751
3514	29129	53742
3515	29137	53733
3516	29145	53725
3517	29153	53716
3518	29162	53708
3519	29170	53701
3520	29178	53692
3521	29187	53685
3522	29196	53676
3523	29204	53667
3524	29212	53659
3525	29220	53650
3526	29228	53642
3527	29236	53633
3528	29244	53624
3529	29252	53616
3530	29261	53608
3531	29269	53599
3532	29277	53590
3533	29285	53583
3534	29294	53574
3535	29301	53565
3536	29310	53557
3537	29318	53548
3538	29326	53539
3539	29334	53531
3540	29342	53522
3541	29350	53513
3542	29358	53505
3543	29367	53497
3544	29375	53488
3545	29383	53480
3546	29391	53471
3547	29399	53462
3548	29407	53453
3549	29415	53444
3550	29423	53435
3551	29431	53427
3552	29439	53419
3553	29447	53410
3554	29455	53401
3555	29464	53393
3556	29472	53384
3557	29480	53375
3558	29488	53367
3559	29496	53359
3560	29504	53350
3561	29512	53341
3562	29520	53332
3563	29528	53324
3564	29537	53315
3565	29545	53307
3566	29553	53298
3567	29561	53290
3568	29569	53281
3569	29577	53273
3570	29586	53265
3571	29594	53256
3572	29602	53247
3573	29610	53238
3574	29618	53229
3575	29626	53221
3576	29634	53213
3577	29642	53204
3578	29651	53196
3579	29659	53187
3580	29667	53179
3581	29675	53170
3582	29683	53161
3583	29691	53152
3584	29699	53144
3585	29707	53136
3586	29715	53127
3587	29724	53118
3588	29732	53110
3589	29740	53101
3590	29748	53094
3591	29756	53085
3592	29765	53076
3593	29773	53068
3594	29781	53059
3595	29789	53050
3596	29797	53042
3597	29805	53034
3598	29814	53025
3599	29822	53017
3600	29830	53008
3601	29838	53000
3602	29846	52991
3603	29854	52983
3604	29862	52974
3605	29870	52965
3606	29879	52957
3607	29887	52949
3608	29895	52940
3609	29903	52932
3610	29911	52923
3611	29919	52914
3612	29927	52905
3613	29935	52896
3614	29943	52887
3615	29951	52879
3616	29960	52871
3617	29968	52862
3618	29976	52853
3619	29983	52844
3620	29992	52836
3621	30000	52827
3622	30008	52818
3623	30016	52810
3624	30024	52802
3625	30033	52793
3626	30041	52785
3627	30049	52776
3628	30057	52768
3629	30066	52760
3630	30074	52752
3631	30082	52744
3632	30090	52735
3633	30098	52726
3634	30106	52717
3635	30114	52709
3636	30122	52700
3637	30130	52691
3638	30138	52683
3639	30147	52674
3640	30155	52666
3641	30163	52657
3642	30172	52650
3643	30181	52642
3644	30188	52633
3645	30197	52625
3646	30205	52616
3647	30213	52607
3648	30221	52599
3649	30229	52590
3650	30236	52581
3651	30244	52572
3652	30253	52564
3653	30261	52555
3654	30268	52546
3655	30277	52538
3656	30285	52529
3657	30293	52521
3658	30301	52512
3659	30309	52503
3660	30318	52495
3661	30326	52487
3662	30334	52478
3663	30342	52470
3664	30350	52461
3665	30359	52453
3666	30367	52445
3667	30375	52436
3668	30383	52427
3669	30392	52420
3670	30400	52411
3671	30408	52402
3672	30415	52393
3673	30423	52384
3674	30431	52376
3675	30439	52367
3676	30448	52358
3677	30456	52350
3678	30464	52341
3679	30472	52333
3680	30480	52324
3681	30488	52315
3682	30496	52307
3683	30504	52298
3684	30512	52289
3685	30520	52281
3686	30528	52272
3687	30537	52264
3688	30545	52255
3689	30553	52246
3690	30561	52238
3691	30569	52229
3692	30577	52220
3693	30585	52212
3694	30593	52204
3695	30602	52196
3696	30610	52187
3697	30618	52179
3698	30626	52170
3699	30635	52163
3700	30643	52154
3701	30651	52146
3702	30660	52138
3703	30668	52129
3704	30676	52120
3705	30684	52112
3706	30692	52103
3707	30700	52094
3708	30708	52086
3709	30716	52078
3710	30724	52068
3711	30733	52061
3712	30741	52052
3713	30749	52044
3714	30758	52036
3715	30766	52027
3716	30774	52019
3717	30782	52010
3718	30790	52002
3719	30798	51993
3720	30806	51985
3721	30815	51976
3722	30823	51967
3723	30831	51959
3724	30839	51950
3725	30847	51941
3726	30855	51933
3727	30863	51924
3728	30871	51916
3729	30879	51907
3730	30888	51899
3731	30895	51890
3732	30903	51881
3733	30912	51873
3734	30920	51864
3735	30928	51856
3736	30936	51848
3737	30944	51839
3738	30952	51830
3739	30960	51822
3740	30969	51813
3741	30976	51804
3742	30984	51796
3743	30992	51787
3744	31000	51778
3745	31008	51769
3746	31016	51760
3747	31024	51751
3748	31033	51743
3749	31041	51735
3750	31049	51726
3751	31057	51718
3752	31065	51709
3753	31073	51701
3754	31081	51692
3755	31089	51683
3756	31097	51675
3757	31106	51666
3758	31114	51658
3759	31122	51650
3760	31130	51641
3761	31138	51633
3762	31146	51624
3763	31155	51617
3764	31163	51608
3765	31171	51600
3766	31180	51591
3767	31188	51583
3768	31197	51576
3769	31205	51567
3770	31213	51559
3771	31221	51550
3772	31229	51541
3773	31237	51532
3774	31245	51524
3775	31253	51515
3776	31261	51507
3777	31269	51498
3778	31277	51489
3779	31286	51482
3780	31294	51473
3781	31302	51465
3782	31311	51456
3783	31319	51448
3784	31327	51439
3785	31335	51430
3786	31343	51421
3787	31351	51413
3788	31359	51405
3789	31367	51396
3790	31375	51388
3791	31384	51380
3792	31392	51371
3793	31400	51362
3794	31408	51354
3795	31416	51345
3796	31424	51337
3797	31432	51328
3798	31441	51320
3799	31449	51312
3800	31457	51303
3801	31465	51294
3802	31473	51286
3803	31481	51277
3804	31484	51259
3805	31491	51250
3806	31499	51242
3807	31507	51233
3808	31515	51224
3809	31523	51215
3810	31531	51207
3811	31539	51198
3812	31547	51189
3813	31555	51181
3814	31563	51172
3815	31571	51163
3816	31580	51155
3817	31588	51146
3818	31596	51137
3819	31604	51129
3820	31612	51120
3821	31620	51112
3822	31628	51103
3823	31636	51094
3824	31644	51086
3825	31652	51077
3826	31660	51069
3827	31668	51060
3828	31676	51051
3829	31684	51043
3830	31692	51034
3831	31701	51026
3832	31709	51017
3833	31718	51011
3834	31726	51002
3835	31735	50995
3836	31743	50986
3837	31751	50978
3838	31760	50970
3839	31768	50961
3840	31776	50953
3841	31784	50945
3842	31793	50936
3843	31800	50927
3844	31809	50919
3845	31817	50910
3846	31825	50902
3847	31833	50893
3848	31841	50885
3849	31849	50876
3850	31857	50868
3851	31865	50859
3852	31874	50851
3853	31882	50843
3854	31890	50834
3855	31899	50826
3856	31907	50818
3857	31915	50809
3858	31923	50801
3859	31931	50792
3860	31939	50783
3861	31947	50775
3862	31955	50766
3863	31963	50758
3864	31972	50750
3865	31980	50742
3866	31988	50733
3867	31997	50725
3868	32005	50717
3869	32013	50708
3870	32021	50700
3871	32030	50692
3872	32038	50684
3873	32047	50676
3874	32055	50667
3875	32063	50659
3876	32071	50650
3877	32079	50641
3878	32087	50633
3879	32095	50624
3880	32103	50616
3881	32111	50607
3882	32120	50599
3883	32128	50590
3884	32136	50582
3885	32144	50574
3886	32153	50566
3887	32161	50558
3888	32170	50551
3889	32178	50542
3890	32186	50533
3891	32194	50524
3892	32202	50516
3893	32210	50508
3894	32219	50500
3895	32227	50492
3896	32235	50483
3897	32243	50474
3898	32252	50466
3899	32260	50458
3900	32268	50450
3901	32276	50441
3902	32286	50435
3903	32295	50428
3904	32303	50419
3905	32311	50410
3906	32319	50402
3907	32327	50393
3908	32335	50385
3909	32343	50376
3910	32351	50367
3911	32359	50358
3912	32367	50349
3913	32375	50341
3914	32383	50332
3915	32391	50324
3916	32399	50315
3917	32407	50307
3918	32415	50298
3919	32424	50290
3920	32432	50282
3921	32440	50273
3922	32448	50265
3923	32456	50256
3924	32465	50248
3925	32473	50239
3926	32481	50231
3927	32489	50223
3928	32497	50214
3929	32505	50205
3930	32513	50197
3931	32521	50188
3932	32529	50180
3933	32538	50171
3934	32546	50163
3935	32554	50154
3936	32562	50146
3937	32570	50137
3938	32578	50129
3939	32586	50120
3940	32594	50112
3941	32602	50103
3942	32610	50094
3943	32618	50086
3944	32627	50077
3945	32635	50069
3946	32642	50060
3947	32651	50051
3948	32658	50042
3949	32667	50034
3950	32675	50026
3951	32683	50017
3952	32691	50009
3953	32699	50000
3954	32708	49993
3955	32716	49985
3956	32724	49976
3957	32732	49967
3958	32741	49959
3959	32749	49950
3960	32757	49941
3961	32765	49933
3962	32774	49926
3963	32782	49917
3964	32790	49909
3965	32798	49900
3966	32806	49892
3967	32814	49883
3968	32822	49875
3969	32830	49866
3970	32838	49857
3971	32846	49849
3972	32854	49840
3973	32863	49832
3974	32871	49823
3975	32879	49815
3976	32888	49807
3977	32896	49798
3978	32903	49790
3979	32912	49781
3980	32919	49772
3981	32927	49763
3982	32935	49755
3983	32943	49746
3984	32951	49738
3985	32960	49729
3986	32968	49721
3987	32976	49713
3988	32985	49704
3989	32993	49696
3990	33001	49688
3991	33009	49679
3992	33017	49671
3993	33026	49663
3994	33034	49654
3995	33042	49646
3996	33051	49638
3997	33059	49630
3998	33067	49621
3999	33075	49613
4000	33083	49604
4001	33091	49595
4002	33143	49653
4003	33153	49647
4004	33161	49638
4005	33169	49630
4006	33178	49622
4007	33186	49613
4008	33194	49605
4009	33202	49596
4010	33210	49588
4011	33219	49580
4012	33227	49572
4013	33235	49563
4014	33244	49555
4015	33252	49547
4016	33260	49538
4017	33268	49530
4018	33277	49523
4019	33288	49519
4020	33297	49511
4021	33305	49503
4022	33314	49495
4023	33322	49487
4024	33331	49478
4025	33339	49470
4026	33347	49461
4027	33355	49454
4028	33364	49446
4029	33372	49438
4030	33381	49429
4031	33388	49420
4032	33397	49412
4033	33405	49404
4034	33413	49396
4035	33422	49388
4036	33430	49379
4037	33438	49371
4038	33447	49363
4039	33455	49354
4040	33463	49345
4041	33471	49337
4042	33479	49329
4043	33487	49320
4044	33495	49311
4045	33503	49303
4046	33511	49294
4047	33520	49287
4048	33529	49279
4049	33537	49271
4050	33545	49262
4051	33553	49254
4052	33562	49246
4053	33570	49238
4054	33579	49230
4055	33587	49222
4056	33595	49213
4057	33604	49205
4058	33612	49197
4059	33620	49188
4060	33628	49179
4061	33636	49171
4062	33644	49162
4063	33652	49153
4064	33660	49145
4065	33668	49136
4066	33676	49127
4067	33684	49119
4068	33693	49111
4069	33701	49102
4070	33709	49094
4071	33717	49085
4072	33725	49077
4073	33734	49069
4074	33742	49061
4075	33750	49053
4076	33758	49044
4077	33767	49036
4078	33775	49028
4079	33783	49019
4080	33791	49010
4081	33799	49002
4082	33807	48993
4083	33815	48984
4084	33823	48976
4085	33831	48967
4086	33840	48959
4087	33848	48951
4088	33856	48942
4089	33864	48933
4090	33872	48924
4091	33880	48915
4092	33888	48907
4093	33896	48898
4094	33904	48889
4095	33911	48880
4096	33920	48872
4097	33928	48864
4098	33936	48855
4099	33944	48847
4100	33952	48838
4101	33961	48830
4102	33969	48821
4103	33977	48813
4104	33985	48805
4105	33993	48796
4106	34001	48788
4107	34010	48780
4108	34018	48771
4109	34026	48763
4110	34034	48755
4111	34043	48746
4112	34050	48737
4113	34059	48729
4114	34067	48720
4115	34075	48712
4116	34083	48703
4117	34092	48695
4118	34100	48688
4119	34108	48679
4120	34117	48672
4121	34126	48664
4122	34133	48655
4123	34142	48646
4124	34149	48637
4125	34157	48629
4126	34166	48620
4127	34174	48612
4128	34182	48604
4129	34190	48595
4130	34198	48586
4131	34206	48578
4132	34215	48569
4133	34223	48561
4134	34231	48552
4135	34239	48544
4136	34247	48535
4137	34255	48527
4138	34263	48518
4139	34272	48510
4140	34280	48502
4141	34288	48493
4142	34296	48485
4143	34305	48477
4144	34313	48469
4145	34321	48460
4146	34329	48452
4147	34337	48443
4148	34345	48435
4149	34353	48426
4150	34362	48418
4151	34370	48409
4152	34378	48401
4153	34386	48392
4154	34394	48384
4155	34402	48375
4156	34410	48367
4157	34418	48358
4158	34426	48350
4159	34435	48341
4160	34443	48333
4161	34451	48324
4162	34460	48316
4163	34468	48308
4164	34476	48299
4165	34484	48291
4166	34492	48282
4167	34500	48274
4168	34508	48266
4169	34516	48257
4170	34524	48248
4171	34533	48240
4172	34541	48231
4173	34549	48223
4174	34557	48214
4175	34565	48206
4176	34573	48198
4177	34581	48189
4178	34590	48181
4179	34598	48173
4180	34606	48165
4181	34614	48156
4182	34622	48147
4183	34630	48138
4184	34638	48130
4185	34646	48121
4186	34655	48113
4187	34663	48104
4188	34671	48095
4189	34679	48087
4190	34687	48079
4191	34696	48071
4192	34704	48062
4193	34712	48054
4194	34720	48045
4195	34728	48037
4196	34736	48029
4197	34745	48020
4198	34753	48012
4199	34761	48003
4200	34769	47994
4201	34777	47986
4202	34785	47977
4203	34793	47968
4204	34801	47960
4205	34809	47952
4206	34817	47943
4207	34826	47935
4208	34834	47927
4209	34842	47918
4210	34850	47910
4211	34859	47902
4212	34867	47893
4213	34875	47885
4214	34883	47876
4215	34891	47868
4216	34899	47860
4217	34908	47851
4218	34916	47843
4219	34924	47834
4220	34932	47826
4221	34940	47817
4222	34948	47809
4223	34956	47800
4224	34964	47792
4225	34973	47783
4226	34981	47775
4227	34989	47767
4228	34997	47758
4229	35005	47750
4230	35013	47741
4231	35021	47732
4232	35029	47724
4233	35037	47715
4234	35045	47706
4235	35053	47698
4236	35061	47689
4237	35069	47680
4238	35077	47672
4239	35085	47663
4240	35093	47655
4241	35102	47647
4242	35112	47641
4243	35124	47637
4244	35133	47631
4245	35144	47626
4246	35153	47618
4247	35161	47609
4248	35169	47601
4249	35177	47592
4250	35185	47584
4251	35193	47575
4252	35201	47567
4253	35209	47559
4254	35218	47550
4255	35226	47542
4256	35234	47533
4257	35242	47525
4258	35250	47516
4259	35258	47508
4260	35266	47499
4261	35275	47491
4262	35283	47482
4263	35291	47474
4264	35299	47465
4265	35307	47457
4266	35315	47448
4267	35323	47440
4268	35331	47432
4269	35339	47423
4270	35348	47415
4271	35356	47406
4272	35364	47398
4273	35372	47389
4274	35380	47381
4275	35389	47372
4276	35397	47364
4277	35405	47355
4278	35413	47347
4279	35421	47338
4280	35429	47330
4281	35437	47321
4282	35445	47313
4283	35454	47305
4284	35461	47296
4285	35470	47288
4286	35478	47279
4287	35486	47270
4288	35494	47262
4289	35502	47253
4290	35510	47245
4291	35518	47236
4292	35526	47227
4293	35534	47219
4294	35542	47210
4295	35550	47201
4296	35558	47192
4297	35566	47184
4298	35574	47176
4299	35582	47167
4300	35590	47159
4301	35599	47150
4302	35606	47142
4303	35615	47134
4304	35623	47125
4305	35631	47117
4306	35640	47109
4307	35648	47100
4308	35656	47092
4309	35664	47083
4310	35672	47075
4311	35681	47067
4312	35689	47059
4313	35697	47050
4314	35705	47041
4315	35714	47034
4316	35722	47026
4317	35731	47018
4318	35740	47010
4319	35748	47002
4320	35756	46994
4321	35764	46985
4322	35772	46977
4323	35781	46969
4324	35789	46960
4325	35797	46952
4326	35805	46943
4327	35813	46935
4328	35822	46927
4329	35830	46919
4330	35839	46911
4331	35847	46902
4332	35855	46893
4333	35863	46885
4334	35871	46877
4335	35880	46869
4336	35888	46861
4337	35898	46854
4338	35906	46846
4339	35914	46837
4340	35922	46829
4341	35931	46821
4342	35939	46812
4343	35947	46804
4344	35955	46796
4345	35963	46787
4346	35971	46779
4347	35979	46770
4348	35988	46762
4349	35996	46754
4350	36004	46745
4351	36013	46737
4352	36021	46729
4353	36029	46720
4354	36037	46712
4355	36045	46703
4356	36053	46694
4357	36061	46686
4358	36069	46677
4359	36077	46669
4360	36086	46661
4361	36094	46653
4362	36103	46645
4363	36111	46637
4364	36119	46628
4365	36127	46620
4366	36138	46614
4367	36146	46606
4368	36154	46598
4369	36162	46589
4370	36171	46581
4371	36179	46572
4372	36187	46564
4373	36195	46555
4374	36203	46547
4375	36211	46538
4376	36219	46529
4377	36227	46521
4378	36235	46512
4379	36243	46504
4380	36252	46496
4381	36260	46488
4382	36268	46479
4383	36277	46471
4384	36285	46463
4385	36293	46454
4386	36301	46446
4387	36310	46438
4388	36318	46430
4389	36326	46422
4390	36335	46413
4391	36343	46405
4392	36351	46397
4393	36360	46389
4394	36368	46381
4395	36376	46373
4396	36385	46364
4397	36393	46356
4398	36401	46348
4399	36409	46339
4400	36417	46331
4401	36425	46322
4402	36433	46313
4403	36441	46305
4404	36450	46297
4405	36458	46289
4406	36466	46280
4407	36474	46271
4408	36482	46263
4409	36490	46254
4410	36498	46245
4411	36506	46237
4412	36514	46228
4413	36522	46220
4414	36531	46211
4415	36539	46203
4416	36547	46194
4417	36555	46186
4418	36563	46177
4419	36571	46169
4420	36579	46161
4421	36588	46152
4422	36595	46144
4423	36603	46135
4424	36611	46126
4425	36619	46117
4426	36627	46109
4427	36636	46101
4428	36644	46092
4429	36652	46085
4430	36660	46076
4431	36668	46067
4432	36677	46059
4433	36685	46051
4434	36693	46042
4435	36702	46035
4436	36710	46026
4437	36718	46017
4438	36726	46009
4439	36735	46001
4440	36743	45993
4441	36751	45985
4442	36760	45976
4443	36768	45968
4444	36776	45960
4445	36784	45951
4446	36792	45943
4447	36800	45934
4448	36808	45926
4449	36816	45917
4450	36824	45909
4451	36832	45900
4452	36841	45892
4453	36849	45883
4454	36857	45875
4455	36865	45866
4456	36872	45857
4457	36880	45848
4458	36888	45840
4459	36896	45831
4460	36905	45823
4461	36912	45814
4462	36921	45807
4463	36930	45798
4464	36938	45790
4465	36946	45781
4466	36954	45773
4467	36962	45764
4468	36970	45755
4469	36978	45747
4470	36986	45738
4471	36994	45730
4472	37003	45722
4473	37012	45715
4474	37022	45709
4475	37028	45698
4476	37037	45690
4477	37048	45685
4478	37059	45681
4479	37069	45675
4480	37081	45671
4481	37092	45666
4482	37101	45659
4483	37110	45651
4484	37118	45643
4485	37127	45634
4486	37136	45627
4487	37144	45619
4488	37152	45611
4489	37160	45602
4490	37168	45594
4491	37177	45585
4492	37179	45570
4493	37187	45561
4494	37196	45553
4495	37204	45545
4496	37212	45536
4497	37220	45528
4498	37228	45519
4499	37236	45511
4500	37244	45503
4501	37253	45494
4502	37261	45486
4503	37269	45478
4504	37277	45469
4505	37285	45461
4506	37294	45452
4507	37302	45445
4508	37310	45436
4509	37318	45427
4510	37326	45419
4511	37335	45411
4512	37343	45402
4513	37351	45394
4514	37359	45385
4515	37367	45377
4516	37375	45369
4517	37383	45360
4518	37392	45352
4519	37401	45345
4520	37409	45336
4521	37418	45329
4522	37428	45323
4523	37436	45314
4524	37445	45307
4525	37453	45298
4526	37461	45290
4527	37470	45282
4528	37478	45273
4529	37486	45265
4530	37494	45256
4531	37502	45248
4532	37511	45240
4533	37519	45231
4534	37527	45223
4535	37535	45214
4536	37543	45206
4537	37552	45198
4538	37560	45190
4539	37568	45181
4540	37576	45173
4541	37584	45164
4542	37593	45156
4543	37600	45147
4544	37609	45139
4545	37616	45130
4546	37625	45121
4547	37633	45114
4548	37642	45106
4549	37650	45097
4550	37658	45088
4551	37666	45080
4552	37674	45071
4553	37682	45063
4554	37690	45054
4555	37698	45045
4556	37705	45036
4557	37714	45028
4558	37722	45020
4559	37730	45012
4560	37739	45004
4561	37747	44995
4562	37755	44986
4563	37763	44978
4564	37771	44969
4565	37779	44960
4566	37786	44952
4567	37794	44943
4568	37802	44934
4569	37811	44926
4570	37819	44918
4571	37827	44909
4572	37835	44900
4573	37843	44892
4574	37851	44883
4575	37859	44874
4576	37867	44866
4577	37875	44858
4578	37883	44849
4579	37891	44841
4580	37899	44832
4581	37907	44823
4582	37915	44815
4583	37923	44806
4584	37931	44797
4585	37939	44789
4586	37947	44781
4587	37958	44776
4588	37967	44768
4589	37975	44759
4590	37983	44751
4591	37992	44744
4592	38001	44736
4593	38009	44727
4594	38017	44719
4595	38027	44712
4596	38036	44704
4597	38044	44696
4598	38052	44688
4599	38062	44682
4600	38071	44674
4601	38079	44665
4602	38087	44657
4603	38095	44648
4604	38103	44640
4605	38111	44631
4606	38119	44623
4607	38127	44614
4608	38135	44605
4609	38143	44597
4610	38151	44588
4611	38159	44579
4612	38167	44571
4613	38175	44562
4614	38183	44554
4615	38191	44545
4616	38199	44536
4617	38207	44528
4618	38215	44519
4619	38223	44511
4620	38231	44502
4621	38239	44494
4622	38247	44485
4623	38256	44477
4624	38264	44469
4625	38272	44461
4626	38281	44453
4627	38289	44444
4628	38297	44435
4629	38305	44427
4630	38313	44419
4631	38321	44410
4632	38329	44402
4633	38337	44393
4634	38345	44384
4635	38353	44376
4636	38361	44367
4637	38369	44359
4638	38377	44351
4639	38386	44342
4640	38394	44334
4641	38402	44325
4642	38410	44317
4643	38418	44308
4644	38426	44300
4645	38435	44292
4646	38443	44283
4647	38451	44275
4648	38459	44266
4649	38467	44258
4650	38476	44250
4651	38484	44241
4652	38492	44233
4653	38500	44225
4654	38508	44216
4655	38517	44208
4656	38525	44200
4657	38533	44191
4658	38541	44183
4659	38549	44174
4660	38557	44166
4661	38565	44157
4662	38573	44148
4663	38581	44140
4664	38589	44132
4665	38597	44123
4666	38605	44115
4667	38614	44106
4668	38623	44099
4669	38631	44090
4670	38639	44082
4671	38647	44073
4672	38655	44065
4673	38663	44056
4674	38671	44048
4675	38679	44039
4676	38687	44031
4677	38695	44022
4678	38703	44014
4679	38712	44006
4680	38720	43997
4681	38728	43988
4682	38736	43980
4683	38744	43972
4684	38752	43963
4685	38761	43955
4686	38769	43947
4687	38777	43938
4688	38785	43929
4689	38793	43921
4690	38801	43913
4691	38809	43904
4692	38817	43896
4693	38825	43887
4694	38833	43879
4695	38842	43871
4696	38850	43862
4697	38857	43853
4698	38865	43845
4699	38874	43837
4700	38882	43828
4701	38890	43819
4702	38898	43811
4703	38906	43803
4704	38914	43794
4705	38923	43786
4706	38931	43778
4707	38939	43769
4708	38948	43761
4709	38956	43753
4710	38964	43745
4711	38972	43736
4712	38980	43728
4713	38988	43719
4714	38996	43710
4715	39004	43702
4716	39012	43694
4717	39021	43686
4718	39030	43678
4719	39038	43670
4720	39048	43663
4721	39056	43654
4722	39064	43646
4723	39072	43638
4724	39080	43629
4725	39088	43621
4726	39097	43613
4727	39105	43604
4728	39113	43596
4729	39121	43587
4730	39129	43579
4731	39137	43570
4732	39145	43562
4733	39153	43554
4734	39162	43545
4735	39170	43537
4736	39178	43528
4737	39186	43520
4738	39195	43512
4739	39203	43503
4740	39211	43495
4741	39219	43487
4742	39227	43478
4743	39235	43470
4744	39244	43462
4745	39252	43453
4746	39260	43445
4747	39268	43437
4748	39276	43428
4749	39284	43420
4750	39293	43411
4751	39301	43403
4752	39309	43395
4753	39317	43386
4754	39325	43378
4755	39333	43369
4756	39342	43361
4757	39349	43352
4758	39358	43344
4759	39366	43336
4760	39374	43327
4761	39382	43318
4762	39390	43310
4763	39398	43301
4764	39406	43293
4765	39414	43285
4766	39422	43276
4767	39431	43268
4768	39439	43259
4769	39447	43251
4770	39455	43242
4771	39463	43234
4772	39471	43225
4773	39479	43217
4774	39487	43209
4775	39495	43200
4776	39504	43192
4777	39512	43184
4778	39520	43175
4779	39528	43166
4780	39536	43158
