iter	MAE
2974	0.483756127
2975	0.4837214763
2976	0.4836445444
2977	0.4834877753
2978	0.4834283627
2979	0.4834216792
2980	0.4833377838
2981	0.4832888661
2982	0.483103119
2983	0.4830540159
2984	0.4830316788
2985	0.4825272824
2986	0.4824856146
2987	0.4823277658
2988	0.4820308694
2989	0.4819383218
2990	0.4819148927
2991	0.4819014742
2992	0.4818317263
2993	0.4817737101
2994	0.4817462887
2995	0.4814841527
2996	0.4813556764
2997	0.481274815
2998	0.4812027133
2999	0.4810627968
3000	0.4808040065
3001	0.4807153397
3002	0.4806787665
3003	0.4805221397
3004	0.4801425967
3005	0.4801325364
3006	0.480071162
3007	0.4800420546
3008	0.4800211512
3009	0.4800068437
3010	0.4799915934
3011	0.4797758053
3012	0.4796612261
3013	0.4796275254
3014	0.4794625972
3015	0.4794164959
3016	0.4792827451
3017	0.4792575589
3018	0.479146318
3019	0.4790958081
3020	0.4790352071
3021	0.4788988995
3022	0.4788734627
3023	0.4788111238
3024	0.4787745399
3025	0.4786901291
3026	0.4786262718
3027	0.4786070744
3028	0.4785767373
3029	0.4785251308
3030	0.4781438372
3031	0.4780923998
3032	0.477665633
3033	0.4775880194
3034	0.477297943
3035	0.4771714832
3036	0.4770243596
3037	0.4770080258
3038	0.4769400458
3039	0.4769137729
3040	0.4768914084
3041	0.476853715
3042	0.4768340129
3043	0.4767871629
3044	0.4766878411
3045	0.4764491417
3046	0.4764133977
3047	0.4763253979
3048	0.476230416
3049	0.4762183653
3050	0.4760970552
3051	0.4760628599
3052	0.4759756302
3053	0.4755875147
3054	0.4755510518
3055	0.4755264228
3056	0.4754926521
3057	0.4754317846
3058	0.4753379732
3059	0.4752965784
3060	0.4752904863
3061	0.4752477718
3062	0.4752059384
3063	0.4747725272
3064	0.4747597413
3065	0.4745881197
3066	0.4745350292
3067	0.4739396444
3068	0.4738721473
3069	0.4736286098
3070	0.4735658214
3071	0.4734867005
3072	0.4734713625
3073	0.4733180458
3074	0.473254901
3075	0.4731592808
3076	0.4731318783
3077	0.47300168
3078	0.472972902
3079	0.4729428378
3080	0.4727986767
3081	0.4727691504
3082	0.4727195344
3083	0.4726532543
3084	0.4726159655
3085	0.4725572978
3086	0.472424955
3087	0.4723947843
3088	0.4721844423
3089	0.472090038
3090	0.4718202379
3091	0.4718050645
3092	0.4717085656
3093	0.4715535083
3094	0.471485892
3095	0.4714455061
3096	0.4712822337
3097	0.4712726527
3098	0.4712358245
3099	0.4711576182
3100	0.4710098165
3101	0.4706497265
3102	0.4706309383
3103	0.4705758235
3104	0.4705018724
3105	0.4704852738
3106	0.4704405998
3107	0.4699777053
3108	0.4699560557
3109	0.4699391274
3110	0.4698364637
3111	0.4697751862
3112	0.4695735831
3113	0.4693744774
3114	0.4693624241
3115	0.4692538359
3116	0.4691170603
3117	0.4689486617
3118	0.4689302726
3119	0.4689223192
3120	0.4687641867
3121	0.4687237606
3122	0.4686815026
3123	0.468641964
3124	0.468488969
3125	0.4678129221
3126	0.4676975824
3127	0.4675686167
3128	0.4675319905
3129	0.4674872702
3130	0.4673609372
3131	0.4671965287
3132	0.4670046139
3133	0.4669077842
3134	0.4668782476
3135	0.4666445581
3136	0.4662030163
3137	0.4659767799
3138	0.4658656331
3139	0.4658509586
3140	0.4658267785
3141	0.4653800712
3142	0.465315217
3143	0.4652893993
3144	0.4651519891
3145	0.4651028117
3146	0.4650340261
3147	0.4650042195
3148	0.464982905
3149	0.4645949119
3150	0.4645513828
3151	0.4644943042
3152	0.4644598028
3153	0.4642761101
3154	0.464212937
3155	0.4642006448
3156	0.4641188261
3157	0.464096949
3158	0.4639849742
3159	0.4639554281
3160	0.4639501847
3161	0.4639081098
3162	0.463779277
3163	0.4633596621
3164	0.463079285
3165	0.4630256589
3166	0.4624518849
3167	0.461961441
3168	0.4617352164
3169	0.4616951723
3170	0.4616635036
3171	0.4615933129
3172	0.4615824495
3173	0.4614777486
3174	0.4614330296
3175	0.4614023909
3176	0.4612916801
3177	0.4611478228
3178	0.4611054372
3179	0.4609511205
3180	0.4609083053
3181	0.4606456397
3182	0.4603373253
3183	0.4601843811
3184	0.4601315488
3185	0.4600426244
3186	0.4599242263
3187	0.4597601571
3188	0.4596950164
3189	0.45960788
3190	0.4594619907
3191	0.4591670891
3192	0.4591234856
3193	0.4591083598
3194	0.4590862254
3195	0.4590744633
3196	0.4589944209
3197	0.4589592327
3198	0.4588984226
3199	0.4587627072
3200	0.4587119663
3201	0.4586420551
3202	0.4585006308
3203	0.4583868527
3204	0.4583358476
3205	0.457701096
3206	0.4573854596
3207	0.4573766819
3208	0.457335519
3209	0.4570872059
3210	0.457016344
3211	0.4569460898
3212	0.4567420574
3213	0.4566749487
3214	0.4565864421
3215	0.4565194351
3216	0.4564564417
3217	0.4563505971
3218	0.4562226145
3219	0.4562005936
3220	0.4561538179
3221	0.4559676473
3222	0.4559570953
3223	0.4557912699
3224	0.4557393002
3225	0.4554240135
3226	0.4554044212
3227	0.4553849444
3228	0.4552216194
3229	0.455008975
3230	0.4544175525
3231	0.4543949197
3232	0.4542088457
3233	0.4542003966
3234	0.4540697205
3235	0.4540386825
3236	0.4539083256
3237	0.453847105
3238	0.4535305919
3239	0.4535202967
3240	0.4534216787
3241	0.4533860322
3242	0.4529429234
3243	0.4528225512
3244	0.4527448748
3245	0.4527312322
3246	0.4526530145
3247	0.4525336315
3248	0.4524017243
3249	0.4523622707
3250	0.4523249342
3251	0.4522488886
3252	0.4522258836
3253	0.452145355
3254	0.4521173204
3255	0.4519056211
3256	0.4518300723
3257	0.4517335258
3258	0.4517199739
3259	0.45166777
3260	0.4516532404
3261	0.4515135363
3262	0.4514004491
3263	0.4513636577
3264	0.4513447259
3265	0.451277735
3266	0.4512376865
3267	0.4512118319
3268	0.451136503
3269	0.4505813518
3270	0.450498844
3271	0.4500759369
3272	0.4500554676
3273	0.450011592
3274	0.4499822139
3275	0.4496529215
3276	0.4496404932
3277	0.4493356654
3278	0.4493192999
3279	0.4492870242
3280	0.4492116646
3281	0.4491941691
3282	0.4491652397
3283	0.4491055337
3284	0.4490432966
3285	0.4489711271
3286	0.4489562753
3287	0.448931902
3288	0.4486983964
3289	0.4483834434
3290	0.4482301114
3291	0.4482111897
3292	0.4481495708
3293	0.4480582678
3294	0.447836814
3295	0.4477417233
3296	0.4476986438
3297	0.4476680679
3298	0.4475543391
3299	0.4474989441
3300	0.4474777599
3301	0.4471293402
3302	0.4470506323
3303	0.4469797616
3304	0.4469401904
3305	0.4468848479
3306	0.4468298074
3307	0.4467274297
3308	0.446598963
3309	0.4465861217
3310	0.4465784619
3311	0.4464208531
3312	0.4462717798
3313	0.4461912946
3314	0.4461545599
3315	0.4461209537
3316	0.4461063733
3317	0.4460621985
3318	0.4460446523
3319	0.4459793333
3320	0.4459743159
3321	0.4459303096
3322	0.4458318317
3323	0.445783233
3324	0.445731905
3325	0.4456877315
3326	0.4456762362
3327	0.4455500062
3328	0.4453708858
3329	0.4453626222
3330	0.44524238
3331	0.4450558961
3332	0.444807579
3333	0.4446598138
3334	0.4445103084
3335	0.4443924999
3336	0.4443740571
3337	0.444277188
3338	0.4442587014
3339	0.4441542479
3340	0.4441085069
3341	0.4437970671
3342	0.4434374403
3343	0.4433419241
3344	0.4432068943
3345	0.4431363792
3346	0.4430568717
3347	0.442872996
3348	0.4424618818
3349	0.4422607019
3350	0.4420420818
3351	0.4419550228
3352	0.4419460091
3353	0.4416673312
3354	0.4412508981
3355	0.4411515487
3356	0.4411353334
3357	0.441062735
3358	0.4410285567
3359	0.4409423339
3360	0.440480784
3361	0.440180058
3362	0.4401618862
3363	0.439773831
3364	0.4397369663
3365	0.4397195722
3366	0.4397107317
3367	0.439670175
3368	0.4395145847
3369	0.4394524951
3370	0.4392996644
3371	0.4392507983
3372	0.4390310957
3373	0.4386606993
3374	0.4386452955
3375	0.4383271973
3376	0.4382470241
3377	0.438182274
3378	0.4379627129
3379	0.4377348185
3380	0.4376783751
3381	0.437457557
3382	0.4372038515
3383	0.4370074876
3384	0.436686033
3385	0.436637318
3386	0.436566555
3387	0.4365617417
3388	0.4365249449
3389	0.4364945462
3390	0.4360901602
3391	0.4360187594
3392	0.4355067762
3393	0.4353548119
3394	0.4353189409
3395	0.4352450359
3396	0.435213044
3397	0.4351964724
3398	0.4351519053
3399	0.434465009
3400	0.4343500457
3401	0.4342911568
3402	0.434207985
3403	0.4341601189
3404	0.4338724568
3405	0.4338155614
3406	0.4337661193
3407	0.4337542318
3408	0.4337005818
3409	0.433566848
3410	0.4335110655
3411	0.4334020709
3412	0.4333961187
3413	0.4332257525
3414	0.4331520254
3415	0.4331309106
3416	0.4331213902
3417	0.4330565765
3418	0.4330287213
3419	0.4328942538
3420	0.4323906956
3421	0.4323784835
3422	0.4323193404
3423	0.4322356632
3424	0.4321456218
3425	0.43196229
3426	0.4318670344
3427	0.43176355
3428	0.4316058468
3429	0.4315242851
3430	0.4314712723
3431	0.4309008393
3432	0.4303747124
3433	0.4303284002
3434	0.430272489
3435	0.4300365116
3436	0.4299582493
3437	0.4299047747
3438	0.4298613121
3439	0.4298397278
3440	0.4297472714
3441	0.4296536147
3442	0.4296182574
3443	0.4295395429
3444	0.4295044746
3445	0.429377414
3446	0.429340607
3447	0.4292768924
3448	0.4288673618
3449	0.4287474637
3450	0.4287354391
3451	0.4287010594
3452	0.4286459177
3453	0.4285388483
3454	0.4282085115
3455	0.4278432785
3456	0.4277866853
3457	0.4275100008
3458	0.4274790529
3459	0.4274289593
3460	0.427384483
3461	0.4272981049
3462	0.4272104863
3463	0.4271708398
3464	0.42679095
3465	0.42656193
3466	0.4265148794
3467	0.4264406486
3468	0.4264099796
3469	0.4263611884
3470	0.4263397411
3471	0.4262956005
3472	0.425788338
3473	0.4254382339
3474	0.4253644745
3475	0.4252612162
3476	0.4252035139
3477	0.424716214
3478	0.4246206178
3479	0.4245750429
3480	0.4244507181
3481	0.424379982
3482	0.4243704388
3483	0.4242643222
3484	0.4242389551
3485	0.4241741672
3486	0.4240721912
3487	0.4239826754
3488	0.4239240793
3489	0.4238674846
3490	0.4234859135
3491	0.423371194
3492	0.423297576
3493	0.4232661454
3494	0.4231532531
3495	0.4231345697
3496	0.4228194705
3497	0.4227678686
3498	0.4227053019
3499	0.4225361726
3500	0.4224245601
3501	0.4222099966
3502	0.4221542783
3503	0.4220855492
3504	0.422061277
3505	0.422025191
3506	0.421984778
3507	0.4219013622
3508	0.4218382934
3509	0.4217695732
3510	0.4216909552
3511	0.4216780474
3512	0.4215470681
3513	0.4213474115
3514	0.4212249469
3515	0.4211688838
3516	0.4210930492
3517	0.4208011879
3518	0.420783938
3519	0.4206469521
3520	0.4204319613
3521	0.4203336969
3522	0.4202878977
3523	0.4202226778
3524	0.420187642
3525	0.4197174366
3526	0.4196339362
3527	0.4195492083
3528	0.4194775024
3529	0.4193656986
3530	0.4192835899
3531	0.4191617869
3532	0.4191199336
3533	0.4190804064
3534	0.4189748407
3535	0.418882708
3536	0.4188569106
3537	0.4187721095
3538	0.4187495451
3539	0.4187218484
3540	0.4186552502
3541	0.4186007291
3542	0.4185598506
3543	0.4184685088
3544	0.4184257507
3545	0.41821044
3546	0.4180200054
3547	0.4179441801
3548	0.4176648578
3549	0.417616754
3550	0.4175964464
3551	0.4174893937
3552	0.4173678261
3553	0.4173286561
3554	0.4172050086
3555	0.4171585675
3556	0.4171479573
3557	0.4170219226
3558	0.416855834
3559	0.4167863374
3560	0.4167721854
3561	0.4167222834
3562	0.4165402977
3563	0.4164658748
3564	0.4162812196
3565	0.41622259
3566	0.4161744647
3567	0.4161466089
3568	0.4160834108
3569	0.4160675034
3570	0.4158836247
3571	0.4158344929
3572	0.4157685635
3573	0.4157346309
3574	0.4151277208
3575	0.414505938
3576	0.4144311255
3577	0.4141330425
3578	0.4141125965
3579	0.4140799452
3580	0.4138349109
3581	0.4137808139
3582	0.4137285658
3583	0.4135708049
3584	0.4135256693
3585	0.4134526433
3586	0.4133368198
3587	0.4132682784
3588	0.4130931806
3589	0.4129201375
3590	0.4128508944
3591	0.4126399646
3592	0.4125526954
3593	0.4124617616
3594	0.4124379338
3595	0.4123480271
3596	0.4121714837
3597	0.4120650055
3598	0.4119859721
3599	0.4119204455
3600	0.4118790236
3601	0.4118262614
3602	0.4115747882
3603	0.4114698075
3604	0.411114603
3605	0.4110811863
3606	0.4110527632
3607	0.4110196659
3608	0.4109606463
3609	0.4108958045
3610	0.4108793365
3611	0.4108203038
3612	0.4106558714
3613	0.4106421734
3614	0.4105794079
3615	0.4102287634
3616	0.4101681426
3617	0.4101223191
3618	0.4100958904
3619	0.4100687934
3620	0.4100577358
3621	0.4099533684
3622	0.4099117448
3623	0.4098968234
3624	0.4097012123
3625	0.4096393677
3626	0.4094972683
3627	0.4094253132
3628	0.4094106703
3629	0.4093757569
3630	0.4093374091
3631	0.4092712555
3632	0.4092371045
3633	0.4092052673
3634	0.4091511145
3635	0.4091298274
3636	0.4089910758
3637	0.4089321558
3638	0.4089084771
3639	0.4086372637
3640	0.4085850557
3641	0.4085341754
3642	0.4083583655
3643	0.408322327
3644	0.4080895023
3645	0.408052031
3646	0.4079358488
3647	0.4078286162
3648	0.4078031424
3649	0.4077044598
3650	0.4076185878
3651	0.4075749874
3652	0.407548764
3653	0.4074483365
3654	0.407436836
3655	0.4073697033
3656	0.4072145345
3657	0.4071861631
3658	0.4071201791
3659	0.4070369103
3660	0.4069742271
3661	0.406969394
3662	0.4069168666
3663	0.4068779842
3664	0.4068195365
3665	0.4067955388
3666	0.4064880178
3667	0.4058132057
3668	0.4057557537
3669	0.4057319217
3670	0.4055910262
3671	0.4055094244
3672	0.4052985095
3673	0.4052743404
3674	0.405248393
3675	0.4052391025
3676	0.4052070169
3677	0.4051831586
3678	0.4050124712
3679	0.4049537185
3680	0.4048738522
3681	0.4041669174
3682	0.4040171434
3683	0.4039580061
3684	0.4039432729
3685	0.4039179686
3686	0.403800169
3687	0.4037806677
3688	0.4037381775
3689	0.4034523444
3690	0.4033514232
3691	0.4032823267
3692	0.403203953
3693	0.4031035149
3694	0.4030737369
3695	0.4030115217
3696	0.4029647561
3697	0.4029359773
3698	0.4028709525
3699	0.402614764
3700	0.4025600597
3701	0.4024792999
3702	0.4023972858
3703	0.4023859974
3704	0.4023337533
3705	0.4022846667
3706	0.402268014
3707	0.4022039083
3708	0.4021714666
3709	0.4021265936
3710	0.4019684558
3711	0.4019196598
3712	0.4018779441
3713	0.4018585336
3714	0.4017198669
3715	0.401538999
3716	0.4014579787
3717	0.4012830926
3718	0.401130176
3719	0.4010268654
3720	0.400958243
3721	0.4009407586
3722	0.4009246834
3723	0.4008963799
3724	0.4008243841
3725	0.4007836176
3726	0.4007622006
3727	0.4007006448
3728	0.4006746015
3729	0.4004443478
3730	0.4003772912
3731	0.4003301007
3732	0.4003033455
3733	0.4002838861
3734	0.4001832311
3735	0.400144307
3736	0.4000685093
3737	0.3999658072
3738	0.3999116835
3739	0.3997638018
3740	0.3997137237
3741	0.3995912391
3742	0.3994845407
3743	0.3994314233
3744	0.3993524764
3745	0.3992793009
3746	0.3992687533
3747	0.3991617179
3748	0.398996667
3749	0.3989330006
3750	0.3989258992
3751	0.3988711508
3752	0.3988608551
3753	0.398661499
3754	0.39858448
3755	0.3985235571
3756	0.3983014201
3757	0.3982532253
3758	0.3982193433
3759	0.3981633185
3760	0.3980339575
3761	0.3978899194
3762	0.3978357861
3763	0.3977288529
3764	0.3977157307
3765	0.3976724782
3766	0.3976255409
3767	0.3975935239
3768	0.3974468416
3769	0.397308467
3770	0.3972947369
3771	0.397284907
3772	0.3972479771
3773	0.3971852331
3774	0.3971301489
3775	0.3970496521
3776	0.3968927329
3777	0.3968781154
3778	0.3968222155
3779	0.3968121384
3780	0.3967917051
3781	0.3967472462
3782	0.3967136465
3783	0.3966148949
3784	0.3964592925
3785	0.3963919716
3786	0.3963506917
3787	0.3961131642
3788	0.3960750871
3789	0.3959971426
3790	0.3959709593
3791	0.3959032411
3792	0.3958372818
3793	0.395822894
3794	0.3957586588
3795	0.3955853556
3796	0.3955613229
3797	0.3955500093
3798	0.3955228889
3799	0.3955063044
3800	0.3951717639
3801	0.3950258037
3802	0.3947719253
3803	0.3947213188
3804	0.3947193204
3805	0.394638662
3806	0.3946313062
3807	0.3946187937
3808	0.3944820045
3809	0.3944765983
3810	0.3944326982
3811	0.3944242847
3812	0.3942703092
3813	0.3942587215
3814	0.3942475143
3815	0.3941978438
3816	0.3941832338
3817	0.3941777056
3818	0.3941426976
3819	0.3941154301
3820	0.394057769
3821	0.3939483815
3822	0.3939398255
3823	0.3935918723
3824	0.3935041509
3825	0.3933336401
3826	0.3932992677
3827	0.3932644498
3828	0.3932389951
3829	0.3931578472
3830	0.393126305
3831	0.3931171406
3832	0.3930498423
3833	0.3930401366
3834	0.3929958815
3835	0.392981819
3836	0.3929173638
3837	0.3927526112
3838	0.3927149689
3839	0.3924676791
3840	0.3924283687
3841	0.392405446
3842	0.3923693521
3843	0.3923571867
3844	0.3923126907
3845	0.392284158
3846	0.3922663869
3847	0.3922431359
3848	0.3920895572
3849	0.3920185284
3850	0.3918692657
3851	0.3918438638
3852	0.3918318316
3853	0.3917282405
3854	0.3916805224
3855	0.391660791
3856	0.3916503951
3857	0.3916022824
3858	0.3915827197
3859	0.391546345
3860	0.3915018191
3861	0.3914667537
3862	0.3914256545
3863	0.391412479
3864	0.3913996159
3865	0.391345887
3866	0.3913342087
3867	0.3913051922
3868	0.3907850101
3869	0.3907555648
3870	0.390731589
3871	0.3906812066
3872	0.3906506521
3873	0.390577354
3874	0.3905264429
3875	0.3904723931
3876	0.3902640909
3877	0.3902481813
3878	0.3901200775
3879	0.390096307
3880	0.390062606
3881	0.3900295908
3882	0.3899752145
3883	0.3899143493
3884	0.3899046854
3885	0.3898113718
3886	0.3898002665
3887	0.3897228372
3888	0.389711854
3889	0.3896822393
3890	0.3896764786
3891	0.3896470123
3892	0.3896123417
3893	0.389601905
3894	0.3895641543
3895	0.3895266463
3896	0.3894547545
3897	0.3894190382
3898	0.3893945607
3899	0.3890979881
3900	0.3890889481
3901	0.3890415456
3902	0.3890271226
3903	0.3888242548
3904	0.3887707872
3905	0.3887466787
3906	0.3887213032
3907	0.3886949423
3908	0.3886061898
3909	0.3885492189
3910	0.388439454
3911	0.3883920232
3912	0.3883777519
3913	0.3883476761
3914	0.3882675984
3915	0.3882569723
3916	0.3882459173
3917	0.3881869258
3918	0.3878616107
3919	0.3874112752
3920	0.3873483877
3921	0.3873203569
3922	0.3872581589
3923	0.3872475393
3924	0.3872351701
3925	0.3872283269
3926	0.3872184382
3927	0.38713633
3928	0.3870770884
3929	0.3870415239
3930	0.3870085709
3931	0.3869789198
3932	0.3868709917
3933	0.3868542371
3934	0.3868381767
3935	0.3868034283
3936	0.386720331
3937	0.3866874569
3938	0.3866806319
3939	0.3866673367
3940	0.3865297413
3941	0.3865153923
3942	0.3864148689
3943	0.3863569343
3944	0.3863154756
3945	0.3862811167
3946	0.3862602232
3947	0.3861787567
3948	0.3861533097
3949	0.3860597819
3950	0.3860343177
3951	0.3860199319
3952	0.3859484189
3953	0.3858848336
3954	0.3858512554
3955	0.3857890557
3956	0.3857682734
3957	0.3856544563
3958	0.3855917417
3959	0.3855848213
3960	0.3854566835
3961	0.3853494356
3962	0.3852544204
3963	0.3852311466
3964	0.3851987736
3965	0.385147347
3966	0.3851228213
3967	0.3850788263
3968	0.3850558457
3969	0.3848661405
3970	0.3848199845
3971	0.3848109234
3972	0.3847712777
3973	0.3847531877
3974	0.3846920844
3975	0.384631481
3976	0.3846196401
3977	0.3845872546
3978	0.3845386564
3979	0.3844871153
3980	0.3844469575
3981	0.3844269433
3982	0.3843912945
3983	0.3842811955
3984	0.3842561174
3985	0.3842324289
3986	0.3841958829
3987	0.3839819215
3988	0.3839740538
3989	0.383964799
3990	0.3839274123
3991	0.38391266
3992	0.3834994952
3993	0.3834535028
3994	0.3831915806
3995	0.3829909989
3996	0.3827033248
3997	0.3826377262
3998	0.382598134
3999	0.3825809175
4000	0.3825553937
4001	0.3824853186
4002	0.382350437
4003	0.3822397704
4004	0.3821487444
4005	0.3818766835
4006	0.3818619796
4007	0.381848983
4008	0.3818316702
4009	0.3815677096
4010	0.3812090301
4011	0.3811899332
4012	0.381172057
4013	0.3810279324
4014	0.3809829084
4015	0.3807486577
4016	0.3805475556
4017	0.3805121971
4018	0.3804229146
4019	0.3803698834
4020	0.3802793237
4021	0.380057754
4022	0.3800400052
4023	0.3799357259
4024	0.3799068008
4025	0.3798526458
4026	0.3797083356
4027	0.3795565604
4028	0.3795012267
4029	0.3794193001
4030	0.3793944495
4031	0.3793651547
4032	0.3793202507
4033	0.3792573669
4034	0.3792297368
4035	0.3791186375
4036	0.3791061909
4037	0.3785543531
4038	0.3784953785
4039	0.3784302426
4040	0.3783246324
4041	0.3782926819
4042	0.3782119349
4043	0.3781735349
4044	0.378145745
4045	0.3781393283
4046	0.3779726545
4047	0.3779181524
4048	0.3777915536
4049	0.3776983863
4050	0.3775552365
4051	0.3775146663
4052	0.3774567237
4053	0.3773437127
4054	0.3772836343
4055	0.377273956
4056	0.37726067
4057	0.3772291513
4058	0.3772165043
4059	0.3771947686
4060	0.3770174308
4061	0.3769118067
4062	0.3768507035
4063	0.3768455624
4064	0.3768303629
4065	0.3767890519
4066	0.3767631343
4067	0.3767045365
4068	0.376694793
4069	0.3764400063
4070	0.376283982
4071	0.3762253778
4072	0.3761010719
4073	0.3760945994
4074	0.3760655041
4075	0.3760559464
4076	0.3758553406
4077	0.3757015701
4078	0.3756407221
4079	0.3756355829
4080	0.3756194124
4081	0.3756103995
4082	0.3755902711
4083	0.3755338004
4084	0.3755032692
4085	0.3754819511
4086	0.3754711434
4087	0.3752686178
4088	0.3752163744
4089	0.3752127544
4090	0.37520018
4091	0.3751889888
4092	0.3751471812
4093	0.3751133013
4094	0.3749838174
4095	0.3749729564
4096	0.3748989547
4097	0.3746865918
4098	0.3746784714
4099	0.3746343776
4100	0.3745302181
4101	0.3745046322
4102	0.374286321
4103	0.3742390843
4104	0.3741924284
4105	0.3741831084
4106	0.3741572734
4107	0.374110798
4108	0.3740759492
4109	0.3740618462
4110	0.3740277421
4111	0.3739354334
4112	0.3739115847
4113	0.3738109181
4114	0.3737984221
4115	0.3737671185
4116	0.373738463
4117	0.3737090499
4118	0.3736751808
4119	0.3736113315
4120	0.3733614698
4121	0.3733343489
4122	0.373082429
4123	0.3730703347
4124	0.3729570975
4125	0.3728891811
4126	0.3728775365
4127	0.3728572187
4128	0.3726616596
4129	0.3725795755
4130	0.3722549802
4131	0.3721976579
4132	0.3721831475
4133	0.372171939
4134	0.3721523388
4135	0.3720967709
4136	0.3720767315
4137	0.3720636655
4138	0.3720538416
4139	0.3719447747
4140	0.3719324014
4141	0.3717740844
4142	0.3717399281
4143	0.3717137955
4144	0.370853976
4145	0.3708205648
4146	0.3707659097
4147	0.3706942122
4148	0.3706802562
4149	0.3706367462
4150	0.3706224209
4151	0.3705803004
4152	0.3704448404
4153	0.3704288595
4154	0.3704005267
4155	0.370297936
4156	0.3702112543
4157	0.3701985174
4158	0.3701160141
4159	0.3700366537
4160	0.3700065014
4161	0.3698666836
4162	0.3698392327
4163	0.3697998297
4164	0.3696789574
4165	0.3696230341
4166	0.3694811479
4167	0.3693573987
4168	0.3692314311
4169	0.3689324108
4170	0.3688397907
4171	0.3687812132
4172	0.3687771056
4173	0.3687414566
4174	0.368425748
4175	0.3683658059
4176	0.3683413519
4177	0.3683120468
4178	0.3682898262
4179	0.3682667682
4180	0.3682356442
4181	0.3682007677
4182	0.368180728
4183	0.3681137238
4184	0.3680973105
4185	0.3680477687
4186	0.3678096481
4187	0.3678054131
4188	0.3677100146
4189	0.3676822186
4190	0.3676599435
4191	0.3676544846
4192	0.3675933802
4193	0.3675571166
4194	0.3675360393
4195	0.3671833685
4196	0.3671760648
4197	0.3671630418
4198	0.3670486539
4199	0.3669552667
4200	0.3669178202
4201	0.3668648205
4202	0.3668315968
4203	0.3668112629
4204	0.3667775852
4205	0.3665536499
4206	0.3665364607
4207	0.3664767952
4208	0.3664358971
4209	0.3663761437
4210	0.3663489882
4211	0.3663311589
4212	0.3663259529
4213	0.36593344
4214	0.3659113463
4215	0.3657981619
4216	0.3657813555
4217	0.3657353345
4218	0.3657021262
4219	0.3656606567
4220	0.3656205288
4221	0.3656122268
4222	0.3655838948
4223	0.3655595171
4224	0.3655350658
4225	0.3655039662
4226	0.3654730002
4227	0.3653470825
4228	0.3653241928
4229	0.3652834744
4230	0.3651755559
4231	0.3651030632
4232	0.3650180832
4233	0.3649927047
4234	0.3649122188
4235	0.3648770347
4236	0.364828994
4237	0.3647497237
4238	0.3646991773
4239	0.3646429464
4240	0.3646152438
4241	0.3645244337
4242	0.3644574382
4243	0.3640741487
4244	0.3640481582
4245	0.3640411888
4246	0.3639447171
4247	0.3639116241
4248	0.3638258607
4249	0.3638087838
4250	0.36379825
4251	0.363782542
4252	0.3636895589
4253	0.3636415332
4254	0.3634178193
4255	0.3634080739
4256	0.3633972704
4257	0.3633829967
4258	0.3633477313
4259	0.363333576
4260	0.3633254689
4261	0.3633178038
4262	0.3632990899
4263	0.3632674018
4264	0.3630492062
4265	0.362875771
4266	0.362804708
4267	0.3627421497
4268	0.3627180977
4269	0.3627109504
4270	0.3626729833
4271	0.3617116176
4272	0.3616857451
4273	0.361632303
4274	0.3615311951
4275	0.3614208405
4276	0.3614170613
4277	0.3613886422
4278	0.3612976045
4279	0.3612850549
4280	0.3612808826
4281	0.3612485016
4282	0.3609719784
4283	0.3609678096
4284	0.3608161581
4285	0.3607013745
4286	0.3606841264
4287	0.3606594872
4288	0.3606441224
4289	0.3606032352
4290	0.360453146
4291	0.360449192
4292	0.3604182658
4293	0.3603875898
4294	0.3603813951
4295	0.3603211289
4296	0.3602667117
4297	0.3602334302
4298	0.360194657
4299	0.3601900145
4300	0.3598789708
4301	0.3598703303
4302	0.359857976
4303	0.3598357281
4304	0.3598134297
4305	0.3597575553
4306	0.3597476941
4307	0.3596666714
4308	0.3596504672
4309	0.3595778281
4310	0.3595453151
4311	0.3595132718
4312	0.3594937134
4313	0.3593618432
4314	0.3593344822
4315	0.3593127325
4316	0.3592725951
4317	0.3590435617
4318	0.3590154848
4319	0.3589694428
4320	0.3589482902
4321	0.3589300022
4322	0.3588803102
4323	0.3586889229
4324	0.3585200161
4325	0.3584782023
4326	0.3584514216
4327	0.3583911811
4328	0.3583774004
4329	0.3582794987
4330	0.3581963514
4331	0.3580433111
4332	0.3579597784
4333	0.3579036244
4334	0.3578965437
4335	0.3576900048
4336	0.3576721644
4337	0.3575955632
4338	0.3575227462
4339	0.3574565609
4340	0.3574172371
4341	0.3574048643
4342	0.3573853981
4343	0.35713603
4344	0.357035773
4345	0.3569828578
4346	0.3569540932
4347	0.3569195165
4348	0.3568718965
4349	0.3568642207
4350	0.3566564917
4351	0.3564203082
4352	0.3560913673
4353	0.3560835126
4354	0.3560478509
4355	0.3560046174
4356	0.3559014787
4357	0.3557869999
4358	0.3557457705
4359	0.3557048621
4360	0.3556826513
4361	0.3556652555
4362	0.3556524018
4363	0.3555278384
4364	0.3554217438
4365	0.3554032065
4366	0.355324367
4367	0.3552977874
4368	0.3552240324
4369	0.3552047317
4370	0.3551791347
4371	0.3551741383
4372	0.3551360371
4373	0.3550805221
4374	0.3549606354
4375	0.3549308953
4376	0.3546389021
4377	0.3545794275
4378	0.3545604413
4379	0.3545447662
4380	0.3545249927
4381	0.3545024295
4382	0.3544744916
4383	0.3543419755
4384	0.3543329559
4385	0.3543037329
4386	0.3542746409
4387	0.3541279882
4388	0.3541201383
